Date_Time,Relative Humidity in %,Rainfall in mm,Temperature in Degree C,Radiation value in MJ/m^2,Wind speed in kmph,Kerala Holidays,Day of the week,Average Demand of Prev. Day,Average Demand of Prev. week,Demand during this hour,Hourly Avg. of Prev. week,Demand in MW
06-03-2018 10:00,,,,0.64,,TRUE,1,2928.922083,2744.330536,2923.58,2695.035714,2420.67
06-03-2018 11:00,80,,,0.74,6,TRUE,1,2928.922083,2744.330536,2938.63,2734.71,2395.94
06-03-2018 12:00,,,,0.62,,TRUE,1,2928.922083,2744.330536,2984.89,2798.848571,2402.8
06-03-2018 13:00,,,,0.12,,TRUE,1,2928.922083,2744.330536,2950.56,2808.06,2360.46
06-03-2018 14:00,95,,,0.32,0,TRUE,1,2928.922083,2744.330536,2962.7,2828.794286,2318.55
06-03-2018 15:00,,,,0.62,,TRUE,1,2928.922083,2744.330536,3038.48,2863.188571,2344.24
06-03-2018 16:00,,,,0.67,,TRUE,1,2928.922083,2744.330536,2981.15,2809.967143,2375.16
06-03-2018 17:00,92,,,0.48,0,TRUE,1,2928.922083,2744.330536,2963.49,2785.297143,2407.45
06-03-2018 18:00,,,,0.23,,TRUE,1,2928.922083,2744.330536,2939.3,2792.685714,2535.36
06-03-2018 19:00,,,,,,TRUE,1,2928.922083,2744.330536,3358.13,3192.131429,2978.01
06-03-2018 20:00,100,,,,0,TRUE,1,2928.922083,2744.330536,3477.01,3341.522857,3095.31
06-03-2018 21:00,,,,,,TRUE,1,2928.922083,2744.330536,3415,3284.722857,3028.34
06-03-2018 22:00,,,,,,TRUE,1,2928.922083,2744.330536,3339.36,3174.025714,2932.97
06-03-2018 23:00,100,,,,0,TRUE,1,2928.922083,2744.330536,3176.42,2921.318571,2668.44
06-04-2018 00:00,,,,,,FALSE,2,2568.51875,2749.395179,2835.21,2643.987143,2426.01
06-04-2018 01:00,,,,,,FALSE,2,2568.51875,2749.395179,2650.03,2497.178571,2323.1
06-04-2018 02:00,100,,,,0,FALSE,2,2568.51875,2749.395179,2544.97,2421.168571,2268.14
06-04-2018 03:00,,,,,,FALSE,2,2568.51875,2749.395179,2477.18,2361.407143,2225.43
06-04-2018 04:00,,,,,,FALSE,2,2568.51875,2749.395179,2544.81,2422.365714,2305.16
06-04-2018 05:00,96,,,,0,FALSE,2,2568.51875,2749.395179,2472.65,2392.67,2314.22
06-04-2018 06:00,,,,0.01,,FALSE,2,2568.51875,2749.395179,2541.37,2478.645714,2488.06
06-04-2018 07:00,,,,0.32,,FALSE,2,2568.51875,2749.395179,2500.26,2530.478571,2588.02
06-04-2018 08:00,95,,,0.89,4,FALSE,2,2568.51875,2749.395179,2414.69,2543.425714,2571.93
06-04-2018 09:00,,,,1.16,,FALSE,2,2568.51875,2749.395179,2399.58,2627.821429,2595.32
06-04-2018 10:00,,,,1.29,,FALSE,2,2568.51875,2749.395179,2420.67,2701.124286,2672.21
06-04-2018 11:00,100,,,1.26,0,FALSE,2,2568.51875,2749.395179,2395.94,2731.441429,2724.94
06-04-2018 12:00,,,,1.19,,FALSE,2,2568.51875,2749.395179,2402.8,2795.787143,2711.96
06-04-2018 13:00,,,,1.09,,FALSE,2,2568.51875,2749.395179,2360.46,2790.281429,2715.03
06-04-2018 14:00,100,,,1.16,0,FALSE,2,2568.51875,2749.395179,2318.55,2805.268571,2699.01
06-04-2018 15:00,,,,1.46,,FALSE,2,2568.51875,2749.395179,2344.24,2856.807143,2775.59
06-04-2018 16:00,,,,1.62,,FALSE,2,2568.51875,2749.395179,2375.16,2820.318571,2826.25
06-04-2018 17:00,100,,,0.9,0,FALSE,2,2568.51875,2749.395179,2407.45,2815.921429,2892.45
06-04-2018 18:00,,,,0.24,,FALSE,2,2568.51875,2749.395179,2535.36,2806.828571,2914.26
06-04-2018 19:00,,,,,,FALSE,2,2568.51875,2749.395179,2978.01,3216.904286,3323.47
06-04-2018 20:00,100,,,,0,FALSE,2,2568.51875,2749.395179,3095.31,3356.611429,3376.99
06-04-2018 21:00,,,,,,FALSE,2,2568.51875,2749.395179,3028.34,3284.861429,3321.48
06-04-2018 22:00,,,,,,FALSE,2,2568.51875,2749.395179,2932.97,3175.337143,3147.94
06-04-2018 23:00,100,,,,0,FALSE,2,2568.51875,2749.395179,2668.44,2908.842857,2822.09
06-05-2018 00:00,,,,,,FALSE,3,2709.544167,2756.580774,2426.01,2626.712857,2550.2
06-05-2018 01:00,,,,,,FALSE,3,2709.544167,2756.580774,2323.1,2484.615714,2410.05
06-05-2018 02:00,100,,,,0,FALSE,3,2709.544167,2756.580774,2268.14,2410.582857,2339.13
06-05-2018 03:00,,,,,,FALSE,3,2709.544167,2756.580774,2225.43,2355.07,2296.77
06-05-2018 04:00,,,,,,FALSE,3,2709.544167,2756.580774,2305.16,2420.572857,2375.5
06-05-2018 05:00,100,,,,0,FALSE,3,2709.544167,2756.580774,2314.22,2392.952857,2359.57
06-05-2018 06:00,,,,0.01,,FALSE,3,2709.544167,2756.580774,2488.06,2487.235714,2545.43
06-05-2018 07:00,,,,0.12,,FALSE,3,2709.544167,2756.580774,2588.02,2545.008571,2664.69
06-05-2018 08:00,98,,,0.46,0,FALSE,3,2709.544167,2756.580774,2571.93,2550.212857,2631.24
06-05-2018 09:00,,,,1.03,,FALSE,3,2709.544167,2756.580774,2595.32,2625.395714,2638.13
06-05-2018 10:00,,0,,1.8,,FALSE,3,2709.544167,2756.580774,2672.21,2692.817143,2716.76
06-05-2018 11:00,88,0,,1.86,4,FALSE,3,2709.544167,2756.580774,2724.94,2725.748571,2751.84
06-05-2018 12:00,,0,,1.03,,FALSE,3,2709.544167,2756.580774,2711.96,2774.685714,2778.19
06-05-2018 13:00,,0,,1.9,,FALSE,3,2709.544167,2756.580774,2715.03,2766.888571,2809.8
06-05-2018 14:00,78,31,,1.37,4,FALSE,3,2709.544167,2756.580774,2699.01,2783.384286,2795.4
06-05-2018 15:00,,49,,1.41,,FALSE,3,2709.544167,2756.580774,2775.59,2842.835714,2846.15
06-05-2018 16:00,,18,,0.96,,FALSE,3,2709.544167,2756.580774,2826.25,2831.507143,2872.6
06-05-2018 17:00,78,,,0.79,6,FALSE,3,2709.544167,2756.580774,2892.45,2839.038571,2926.71
06-05-2018 18:00,,0,,0.28,,FALSE,3,2709.544167,2756.580774,2914.26,2838.147143,2938.53
06-05-2018 19:00,,0,,,,FALSE,3,2709.544167,2756.580774,3323.47,3270.421429,3346.37
06-05-2018 20:00,92,0,,,0,FALSE,3,2709.544167,2756.580774,3376.99,3402.24,3491.99
06-05-2018 21:00,,0,,,,FALSE,3,2709.544167,2756.580774,3321.48,3332.697143,3432.8
06-05-2018 22:00,,0,,,,FALSE,3,2709.544167,2756.580774,3147.94,3214.985714,3280.83
06-05-2018 23:00,92,0,,,0,FALSE,3,2709.544167,2756.580774,2822.09,2944.181429,2934.18
06-06-2018 00:00,,0,,,,FALSE,4,2780.535833,2790.306607,2550.2,2665.422857,2640.31
06-06-2018 01:00,,,,,,FALSE,4,2780.535833,2790.306607,2410.05,2516.352857,2503.19
06-06-2018 02:00,92,0,,,0,FALSE,4,2780.535833,2790.306607,2339.13,2437.632857,2408.78
06-06-2018 03:00,,0,,,,FALSE,4,2780.535833,2790.306607,2296.77,2379.424286,2392.61
06-06-2018 04:00,,0,,,,FALSE,4,2780.535833,2790.306607,2375.5,2447.067143,2442.01
06-06-2018 05:00,100,0,,,0,FALSE,4,2780.535833,2790.306607,2359.57,2422.137143,2458.52
06-06-2018 06:00,,0,,,,FALSE,4,2780.535833,2790.306607,2545.43,2536.101429,2624.03
06-06-2018 07:00,,0,,0.08,,FALSE,4,2780.535833,2790.306607,2664.69,2604.11,2702.79
06-06-2018 08:00,92,0,,0.16,4,FALSE,4,2780.535833,2790.306607,2631.24,2598.848571,2686.92
06-06-2018 09:00,,,,0.38,,FALSE,4,2780.535833,2790.306607,2638.13,2661.364286,2697.18
06-06-2018 10:00,,0,,0.91,,FALSE,4,2780.535833,2790.306607,2716.76,2739.477143,2785.02
06-06-2018 11:00,72,0,,1.37,4,FALSE,4,2780.535833,2790.306607,2751.84,2775.852857,2817.09
06-06-2018 12:00,,0,,2.31,,FALSE,4,2780.535833,2790.306607,2778.19,2814.762857,2856.81
06-06-2018 13:00,,0,,2.96,,FALSE,4,2780.535833,2790.306607,2809.8,2797.201429,2862.36
06-06-2018 14:00,74,0,,3.08,8,FALSE,4,2780.535833,2790.306607,2795.4,2797.634286,2903.12
06-06-2018 15:00,,0,,2.43,,FALSE,4,2780.535833,2790.306607,2846.15,2857.66,3003.59
06-06-2018 16:00,,0,,1.51,,FALSE,4,2780.535833,2790.306607,2872.6,2853.451429,2987.15
06-06-2018 17:00,76,,,0.69,6,FALSE,4,2780.535833,2790.306607,2926.71,2865.081429,3009.72
06-06-2018 18:00,,0,,0.07,,FALSE,4,2780.535833,2790.306607,2938.53,2865.064286,2906.51
06-06-2018 19:00,,0,,,,FALSE,4,2780.535833,2790.306607,3346.37,3293.864286,3341.99
06-06-2018 20:00,85,0,,,6,FALSE,4,2780.535833,2790.306607,3491.99,3437.971429,3520.24
06-06-2018 21:00,,0,,,,FALSE,4,2780.535833,2790.306607,3432.8,3367.245714,3502.42
06-06-2018 22:00,,0,,,,FALSE,4,2780.535833,2790.306607,3280.83,3256.578571,3382.74
06-06-2018 23:00,85,,,,6,FALSE,4,2780.535833,2790.306607,2934.18,2977.051429,3020.98
06-07-2018 00:00,,0,,,,FALSE,5,2852.336667,2806.512321,2640.31,2689.082857,2710.65
06-07-2018 01:00,,,,,,FALSE,5,2852.336667,2806.512321,2503.19,2537.51,2542.91
06-07-2018 02:00,93,0,,,0,FALSE,5,2852.336667,2806.512321,2408.78,2451.664286,2491.04
06-07-2018 03:00,,0,,,,FALSE,5,2852.336667,2806.512321,2392.61,2405.502857,2430.37
06-07-2018 04:00,,2,,,,FALSE,5,2852.336667,2806.512321,2442.01,2469.721429,2505.13
06-07-2018 05:00,96,2,,,0,FALSE,5,2852.336667,2806.512321,2458.52,2455.217143,2472.85
06-07-2018 06:00,,0,,,,FALSE,5,2852.336667,2806.512321,2624.03,2577.972857,2562.38
06-07-2018 07:00,,0,,0.05,,FALSE,5,2852.336667,2806.512321,2702.79,2642.144286,2689.87
06-07-2018 08:00,93,0,,0.16,0,FALSE,5,2852.336667,2806.512321,2686.92,2622.34,2680.88
06-07-2018 09:00,,,,0.13,,FALSE,5,2852.336667,2806.512321,2697.18,2673.79,2664.16
06-07-2018 10:00,,0,,0.17,,FALSE,5,2852.336667,2806.512321,2785.02,2750.358571,2713.58
06-07-2018 11:00,92,0,,0.19,8,FALSE,5,2852.336667,2806.512321,2817.09,2784.91,2755.2
06-07-2018 12:00,,0,,0.16,,FALSE,5,2852.336667,2806.512321,2856.81,2813.895714,2725.69
06-07-2018 13:00,,,,0.2,,FALSE,5,2852.336667,2806.512321,2862.36,2799.245714,2664.85
06-07-2018 14:00,97,0,,0.37,6,FALSE,5,2852.336667,2806.512321,2903.12,2805.678571,2619.22
06-07-2018 15:00,,0,,0.78,,FALSE,5,2852.336667,2806.512321,3003.59,2868.461429,2630.55
06-07-2018 16:00,,0,,0.9,,FALSE,5,2852.336667,2806.512321,2987.15,2868.27,2699.53
06-07-2018 17:00,95,,,0.44,0,FALSE,5,2852.336667,2806.512321,3009.72,2880.168571,2768.88
06-07-2018 18:00,,0,,0.2,,FALSE,5,2852.336667,2806.512321,2906.51,2871.482857,2767.96
06-07-2018 19:00,,0,,,,FALSE,5,2852.336667,2806.512321,3341.99,3299.295714,3184.18
06-07-2018 20:00,97,2,,,6,FALSE,5,2852.336667,2806.512321,3520.24,3448.991429,3223.38
06-07-2018 21:00,,3,,,,FALSE,5,2852.336667,2806.512321,3502.42,3383.945714,3191.41
06-07-2018 22:00,,1,,,,FALSE,5,2852.336667,2806.512321,3382.74,3269.712857,2979.9
06-07-2018 23:00,98,0,,,4,FALSE,5,2852.336667,2806.512321,3020.98,2986.932857,2648.57
06-08-2018 00:00,,0,,,,FALSE,6,2721.7975,2786.204226,2710.65,2693.138571,2414.73
06-08-2018 01:00,,,,,,FALSE,6,2721.7975,2786.204226,2542.91,2540.495714,2215.83
06-08-2018 02:00,100,,,,8,FALSE,6,2721.7975,2786.204226,2491.04,2456.384286,2094.35
06-08-2018 03:00,,,,,,FALSE,6,2721.7975,2786.204226,2430.37,2409.182857,2040.21
06-08-2018 04:00,,,,,,FALSE,6,2721.7975,2786.204226,2505.13,2473.694286,2111.34
06-08-2018 05:00,97,,,,8,FALSE,6,2721.7975,2786.204226,2472.85,2459.188571,2093.89
06-08-2018 06:00,,0,,0.01,,FALSE,6,2721.7975,2786.204226,2562.38,2582.007143,2260.09
06-08-2018 07:00,,,,0.4,,FALSE,6,2721.7975,2786.204226,2689.87,2651.812857,2392.08
06-08-2018 08:00,95,,,0.37,0,FALSE,6,2721.7975,2786.204226,2680.88,2629.751429,2394.28
06-08-2018 09:00,,,,0.82,,FALSE,6,2721.7975,2786.204226,2664.16,2657.922857,2450.4
06-08-2018 10:00,,,,1.39,,FALSE,6,2721.7975,2786.204226,2713.58,2724.125714,2619.66
06-08-2018 11:00,95,,,2.26,0,FALSE,6,2721.7975,2786.204226,2755.2,2759.61,2625.9
06-08-2018 12:00,,,,2.99,,FALSE,6,2721.7975,2786.204226,2725.69,2782.894286,2679.3
06-08-2018 13:00,,,,2.57,,FALSE,6,2721.7975,2786.204226,2664.85,2762.047143,2628.07
06-08-2018 14:00,97,0,,3.11,6,FALSE,6,2721.7975,2786.204226,2619.22,2758.515714,2546.8
06-08-2018 15:00,,0,,2.19,,FALSE,6,2721.7975,2786.204226,2630.55,2820.065714,2540.99
06-08-2018 16:00,,0,,0.36,,FALSE,6,2721.7975,2786.204226,2699.53,2832.635714,2454.35
06-08-2018 17:00,97,,,0.42,8,FALSE,6,2721.7975,2786.204226,2768.88,2856.308571,2627.03
06-08-2018 18:00,,0,,0.21,,FALSE,6,2721.7975,2786.204226,2767.96,2856.64,2677.02
06-08-2018 19:00,,0,,,,FALSE,6,2721.7975,2786.204226,3184.18,3277.845714,3051.26
06-08-2018 20:00,97,0,,,4,FALSE,6,2721.7975,2786.204226,3223.38,3402.525714,3176.16
06-08-2018 21:00,,0,,,,FALSE,6,2721.7975,2786.204226,3191.41,3342.495714,2974.06
06-08-2018 22:00,,0,,,,FALSE,6,2721.7975,2786.204226,2979.9,3216.031429,2825.69
06-08-2018 23:00,97,,,,6,FALSE,6,2721.7975,2786.204226,2648.57,2923.581429,2553.7
06-09-2018 00:00,,0,,,,TRUE,7,2518.632917,2725.755417,2414.73,2638.295714,2222.5
06-09-2018 01:00,,,,,,TRUE,7,2518.632917,2725.755417,2215.83,2479.062857,2025.99
06-09-2018 02:00,95,0,,,6,TRUE,7,2518.632917,2725.755417,2094.35,2393.788571,1960.79
06-09-2018 03:00,,0,,,,TRUE,7,2518.632917,2725.755417,2040.21,2347.265714,1934.57
06-09-2018 04:00,,0,,,,TRUE,7,2518.632917,2725.755417,2111.34,2410.53,1972.1
06-09-2018 05:00,95,0,,,0,TRUE,7,2518.632917,2725.755417,2093.89,2393.862857,1966.63
06-09-2018 06:00,,0,,0.01,,TRUE,7,2518.632917,2725.755417,2260.09,2523.574286,1990.81
06-09-2018 07:00,,,,0.3,,TRUE,7,2518.632917,2725.755417,2392.08,2606.994286,1951.46
06-09-2018 08:00,95,0,,0.4,6,TRUE,7,2518.632917,2725.755417,2394.28,2584.401429,1972.8
06-09-2018 09:00,,,,1.22,,TRUE,7,2518.632917,2725.755417,2450.4,2610.232857,2104.82
06-09-2018 10:00,,0,,1.24,,TRUE,7,2518.632917,2725.755417,2619.66,2693.068571,2192.28
06-09-2018 11:00,95,0,,1.64,8,TRUE,7,2518.632917,2725.755417,2625.9,2715.648571,2102.11
06-09-2018 12:00,,0,,1.7,,TRUE,7,2518.632917,2725.755417,2679.3,2734.234286,2004.61
06-09-2018 13:00,,0,,2.27,,TRUE,7,2518.632917,2725.755417,2628.07,2713.018571,1929.68
06-09-2018 14:00,97,0,,2.83,0,TRUE,7,2518.632917,2725.755417,2546.8,2692.114286,1875.49
06-09-2018 15:00,,0,,2.43,,TRUE,7,2518.632917,2725.755417,2540.99,2739.941429,2070.11
06-09-2018 16:00,,0,,0.88,,TRUE,7,2518.632917,2725.755417,2454.35,2742.312857,1974.14
06-09-2018 17:00,97,,,0.28,0,TRUE,7,2518.632917,2725.755417,2627.03,2799.39,2021.38
06-09-2018 18:00,,0,,0.08,,TRUE,7,2518.632917,2725.755417,2677.02,2811.277143,2056.31
06-09-2018 19:00,,0,,,,TRUE,7,2518.632917,2725.755417,3051.26,3226.201429,2425.26
06-09-2018 20:00,100,0,,,0,TRUE,7,2518.632917,2725.755417,3176.16,3337.297143,2542.17
06-09-2018 21:00,,0,,,,TRUE,7,2518.632917,2725.755417,2974.06,3266.501429,2637.14
06-09-2018 22:00,,0,,,,TRUE,7,2518.632917,2725.755417,2825.69,3127.061429,2516.99
06-09-2018 23:00,100,0,,,0,TRUE,7,2518.632917,2725.755417,2553.7,2832.054286,2425.68
06-10-2018 00:00,,,,,,TRUE,1,2119.825833,2610.170238,2222.5,2542.801429,2206.33
06-10-2018 01:00,,,,,,TRUE,1,2119.825833,2610.170238,2025.99,2381.585714,2096.6
06-10-2018 02:00,,0,,,,TRUE,1,2119.825833,2610.170238,1960.79,2301.028571,1998.42
06-10-2018 03:00,97,0,,,6,TRUE,1,2119.825833,2610.170238,1934.57,2256.734286,1970.85
06-10-2018 04:00,,0,,,,TRUE,1,2119.825833,2610.170238,1972.1,2322.292857,2018.33
06-10-2018 05:00,,0,,,,TRUE,1,2119.825833,2610.170238,1966.63,2305.475714,1955.69
06-10-2018 06:00,97,3,,,6,TRUE,1,2119.825833,2610.170238,1990.81,2430.31,2007.15
06-10-2018 07:00,,3,,0.01,,TRUE,1,2119.825833,2610.170238,1951.46,2498.452857,1964.08
06-10-2018 08:00,,0,,0.29,,TRUE,1,2119.825833,2610.170238,1972.8,2478.962857,1873.46
06-10-2018 09:00,95,,,0.81,8,TRUE,1,2119.825833,2610.170238,2104.82,2507.084286,1745.17
06-10-2018 10:00,,0,,1.25,,TRUE,1,2119.825833,2610.170238,2192.28,2588.597143,1750.54
06-10-2018 11:00,,0,,2.59,,TRUE,1,2119.825833,2610.170238,2102.11,2596.145714,1828.67
06-10-2018 12:00,92,0,,2.89,6,TRUE,1,2119.825833,2610.170238,2004.61,2594.194286,1848.21
06-10-2018 13:00,,0,,3.11,,TRUE,1,2119.825833,2610.170238,1929.68,2567.178571,1898.16
06-10-2018 14:00,,0,,2.85,,TRUE,1,2119.825833,2610.170238,1875.49,2536.798571,1927.88
06-10-2018 15:00,79,0,,2.73,6,TRUE,1,2119.825833,2610.170238,2070.11,2601.602857,2042.75
06-10-2018 16:00,,0,,2.23,,TRUE,1,2119.825833,2610.170238,1974.14,2598.454286,2086.35
06-10-2018 17:00,,,,1.96,,TRUE,1,2119.825833,2610.170238,2021.38,2664.802857,2180.3
06-10-2018 18:00,81,0,,1,6,TRUE,1,2119.825833,2610.170238,2056.31,2685.135714,2270.47
06-10-2018 19:00,,0,,0.22,,TRUE,1,2119.825833,2610.170238,2425.26,3092.934286,2805.96
06-10-2018 20:00,,0,,0.01,,TRUE,1,2119.825833,2610.170238,2542.17,3203.748571,3070.65
06-10-2018 21:00,85,0,,,12,TRUE,1,2119.825833,2610.170238,2637.14,3155.378571,2884.52
06-10-2018 22:00,,0,,,,TRUE,1,2119.825833,2610.170238,2516.99,3009.58,2653.63
06-10-2018 23:00,,0,,,,TRUE,1,2119.825833,2610.170238,2425.68,2724.805714,2493.67
06-11-2018 00:00,92,0,,,0,FALSE,2,2149.076667,2550.249941,2206.33,2452.961429,2270.98
06-11-2018 01:00,,,,,,FALSE,2,2149.076667,2550.249941,2096.6,2302.524286,2191.12
06-11-2018 02:00,,0,,,,FALSE,2,2149.076667,2550.249941,1998.42,2222.95,2141.4
06-11-2018 03:00,92,0,,,18,FALSE,2,2149.076667,2550.249941,1970.85,2184.401429,2080.81
06-11-2018 04:00,,0,,,,FALSE,2,2149.076667,2550.249941,2018.33,2247.081429,2128.43
06-11-2018 05:00,,0,,,,FALSE,2,2149.076667,2550.249941,1955.69,2231.624286,2146.31
06-11-2018 06:00,92,0,,,0,FALSE,2,2149.076667,2550.249941,2007.15,2353.992857,2237.46
06-11-2018 07:00,,0,,0.01,,FALSE,2,2149.076667,2550.249941,1964.08,2421.855714,2291.08
06-11-2018 08:00,,0,,0.24,,FALSE,2,2149.076667,2550.249941,1873.46,2401.644286,2272.39
06-11-2018 09:00,78,,,0.9,4,FALSE,2,2149.076667,2550.249941,1745.17,2413.597143,2271.86
06-11-2018 10:00,,0,,1.51,,FALSE,2,2149.076667,2550.249941,1750.54,2492.864286,2403.37
06-11-2018 11:00,,0,,2.14,,FALSE,2,2149.076667,2550.249941,1828.67,2515.107143,2446.9
06-11-2018 12:00,88,0,,2.34,14,FALSE,2,2149.076667,2550.249941,1848.21,2514.967143,2525.51
06-11-2018 13:00,,0,,2.44,,FALSE,2,2149.076667,2550.249941,1898.16,2501.135714,2508.45
06-11-2018 14:00,,0,,2.29,,FALSE,2,2149.076667,2550.249941,1927.88,2480.988571,2547.38
06-11-2018 15:00,87,0,,2.46,8,FALSE,2,2149.076667,2550.249941,2042.75,2558.532857,2623.83
06-11-2018 16:00,,0,,2.26,,FALSE,2,2149.076667,2550.249941,2086.35,2557.195714,2655.47
06-11-2018 17:00,,,,1.56,,FALSE,2,2149.076667,2550.249941,2180.3,2632.352857,2735.53
06-11-2018 18:00,91,0,,0.82,6,FALSE,2,2149.076667,2550.249941,2270.47,2647.294286,2770.2
06-11-2018 19:00,,0,,0.25,,FALSE,2,2149.076667,2550.249941,2805.96,3068.355714,3210.63
06-11-2018 20:00,,0,,0.01,,FALSE,2,2149.076667,2550.249941,3070.65,3200.225714,3399.03
06-11-2018 21:00,91,0,,,4,FALSE,2,2149.076667,2550.249941,2884.52,3134.832857,3327.33
06-11-2018 22:00,,0,,,,FALSE,2,2149.076667,2550.249941,2653.63,2969.674286,3221.79
06-11-2018 23:00,,0,,,,FALSE,2,2149.076667,2550.249941,2493.67,2699.838571,2876.21
06-12-2018 00:00,86,0,,,4,FALSE,3,2553.477917,2527.954762,2270.98,2430.814286,2577.55
06-12-2018 01:00,,,,,,FALSE,3,2553.477917,2527.954762,2191.12,2283.67,2453.39
06-12-2018 02:00,,0,,,,FALSE,3,2553.477917,2527.954762,2141.4,2204.844286,2293.41
06-12-2018 03:00,97,0,,,4,FALSE,3,2553.477917,2527.954762,2080.81,2163.741429,2254.93
06-12-2018 04:00,,0,,,,FALSE,3,2553.477917,2527.954762,2128.43,2221.834286,2280.68
06-12-2018 05:00,,0,,,,FALSE,3,2553.477917,2527.954762,2146.31,2207.637143,2288.14
06-12-2018 06:00,89,0,,,8,FALSE,3,2553.477917,2527.954762,2237.46,2318.192857,2409.33
06-12-2018 07:00,,0,,0.01,,FALSE,3,2553.477917,2527.954762,2291.08,2379.435714,2553.26
06-12-2018 08:00,,0,,0.26,,FALSE,3,2553.477917,2527.954762,2272.39,2358.852857,2568.63
06-12-2018 09:00,94,,,0.85,4,FALSE,3,2553.477917,2527.954762,2271.86,2367.388571,2570.18
06-12-2018 10:00,,0,,1.35,,FALSE,3,2553.477917,2527.954762,2403.37,2454.458571,2586.72
06-12-2018 11:00,,0,,1.79,,FALSE,3,2553.477917,2527.954762,2446.9,2475.387143,2586.95
06-12-2018 12:00,85,0,,1.87,4,FALSE,3,2553.477917,2527.954762,2525.51,2488.331429,2670.81
06-12-2018 13:00,,0,,2.59,,FALSE,3,2553.477917,2527.954762,2508.45,2471.624286,2624.06
06-12-2018 14:00,,0,,2.6,,FALSE,3,2553.477917,2527.954762,2547.38,2459.327143,2718.93
06-12-2018 15:00,92,0,,2.3,12,FALSE,3,2553.477917,2527.954762,2623.83,2536.852857,2809.22
06-12-2018 16:00,,0,,1.8,,FALSE,3,2553.477917,2527.954762,2655.47,2532.798571,2819.11
06-12-2018 17:00,,,,0.84,,FALSE,3,2553.477917,2527.954762,2735.53,2609.935714,2894.77
06-12-2018 18:00,92,0,,0.86,6,FALSE,3,2553.477917,2527.954762,2770.2,2626.714286,2895.65
06-12-2018 19:00,,0,,0.31,,FALSE,3,2553.477917,2527.954762,3210.63,3052.235714,3308.03
06-12-2018 20:00,,0,,0.01,,FALSE,3,2553.477917,2527.954762,3399.03,3203.374286,3486.4
06-12-2018 21:00,92,0,,,14,FALSE,3,2553.477917,2527.954762,3327.33,3135.668571,3449.41
06-12-2018 22:00,,0,,,,FALSE,3,2553.477917,2527.954762,3221.79,2980.224286,3252.77
06-12-2018 23:00,,0,,,,FALSE,3,2553.477917,2527.954762,2876.21,2707.57,2922.61
6/13/2018 0:00,92,0,,,12,FALSE,4,2719.789167,2519.276667,2577.55,2434.721429,2675.17
6/13/2018 1:00,,,,,,FALSE,4,2719.789167,2519.276667,2453.39,2289.861429,2519.49
6/13/2018 2:00,,0,,,,FALSE,4,2719.789167,2519.276667,2293.41,2198.312857,2437.42
6/13/2018 3:00,92,0,,,0,FALSE,4,2719.789167,2519.276667,2254.93,2157.764286,2390.15
6/13/2018 4:00,,0,,,,FALSE,4,2719.789167,2519.276667,2280.68,2208.288571,2460.45
6/13/2018 5:00,,0,,,,FALSE,4,2719.789167,2519.276667,2288.14,2197.432857,2449.18
6/13/2018 6:00,92,0,,,0,FALSE,4,2719.789167,2519.276667,2409.33,2298.75,2573.64
6/13/2018 7:00,,0,,0.01,,FALSE,4,2719.789167,2519.276667,2553.26,2363.517143,2655.81
6/13/2018 8:00,,0,,0.25,,FALSE,4,2719.789167,2519.276667,2568.63,2349.908571,2643.6
6/13/2018 9:00,92,,,0.31,6,FALSE,4,2719.789167,2519.276667,2570.18,2357.681429,2585.13
6/13/2018 10:00,,0,,0.29,,FALSE,4,2719.789167,2519.276667,2586.72,2435.881429,2625.64
6/13/2018 11:00,,0,,0.81,,FALSE,4,2719.789167,2519.276667,2586.95,2451.831429,2661.45
6/13/2018 12:00,83,0,,1.76,6,FALSE,4,2719.789167,2519.276667,2670.81,2472.991429,2666.54
6/13/2018 13:00,,0,,2.59,,FALSE,4,2719.789167,2519.276667,2624.06,2445.09,2601.34
6/13/2018 14:00,,0,,0.87,,FALSE,4,2719.789167,2519.276667,2718.93,2448.402857,2688.84
6/13/2018 15:00,88,0,,1.91,6,FALSE,4,2719.789167,2519.276667,2809.22,2531.577143,2692.91
6/13/2018 16:00,,0,,2.31,,FALSE,4,2719.789167,2519.276667,2819.11,2525.157143,2682.71
6/13/2018 17:00,,,,1.21,,FALSE,4,2719.789167,2519.276667,2894.77,2605.372857,2809.49
6/13/2018 18:00,88,0,,0.44,6,FALSE,4,2719.789167,2519.276667,2895.65,2620.588571,2872.5
6/13/2018 19:00,,0,,0.16,,FALSE,4,2719.789167,2519.276667,3308.03,3046.758571,3163.59
6/13/2018 20:00,,0,,0.01,,FALSE,4,2719.789167,2519.276667,3486.4,3202.575714,3278.58
6/13/2018 21:00,97,0,,,6,FALSE,4,2719.789167,2519.276667,3449.41,3138.041429,3159.68
6/13/2018 22:00,,0,,,,FALSE,4,2719.789167,2519.276667,3252.77,2976.215714,2998.17
6/13/2018 23:00,,,,,,FALSE,4,2719.789167,2519.276667,2922.61,2705.917143,2667.93
6/14/2018 0:00,100,0,,,4,FALSE,5,2706.642083,2498.463155,2675.17,2439.701429,2408.54
6/14/2018 1:00,,,,,,FALSE,5,2706.642083,2498.463155,2519.49,2292.19,2293.4
6/14/2018 2:00,100,0,,,12,FALSE,5,2706.642083,2498.463155,2437.42,2202.404286,2217.34
